url,status_code,title,meta_description,canonical,schema_types,text_length,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,internal_links,external_links,nofollow_links,target_keyword
https://danskespil.dk/casino?intcmp=casino_unikkespil_frontpage,200,"
    Online Casino - Danmarks bedste casino hos Danske Spil
","Spil Casino online på din mobil eller på computeren. Vi tilbyder et stort udvalg af casino spil, samt spil du kun finder hos Danske Spil. Spil med i dag.",https://danskespil.dk/casino,BreadcrumbList,5810,0,16,0,0,0,0,95,20,0,
https://danskespil.dk/bingo/kampagner/aktiviteter_august,200,Hyggelige aktiviteter i august | Danske Spil Bingo,,https://danskespil.dk/bingo/kampagner/aktiviteter_august,BreadcrumbList,14512,1,8,2,4,0,0,90,27,0,
https://danskespil.dk/lotto,200,Lotto - Spil om 10.000.000 kr. nu på lørdag - Danske Spil,Spil Lotto hos Danske Spil nu og vær med i trækningen om 10.000.000 kr. denne lørdag. Du deltager også i den ugentlige lodtrækning om 2 x 1 mio. kr. og den månedlige lodtrækning om 5 x 1 mio. kr.,https://danskespil.dk/lotto,,4108,0,1,4,0,0,0,97,18,0,
https://danskespil.dk/oddset/oddset-kampagner/nulnul?intcmp=oddset_nulnul_frontpage,200,"
    Tabte du på en 0-0'er? Så giver vi din indsats retur!
","Hvis du spiller på en Superligakamp, som ender 0-0, giver Oddset din indsats retur.",https://danskespil.dk/oddset/oddset-kampagner/nulnul,BreadcrumbList,12670,0,5,0,0,0,0,109,17,0,
https://danskespil.dk/keno,200,Keno - Danmarks største millionchance - Danske Spil,Spil Keno nu hos Danske Spil og vær med i Keno trækningen i dag. MillionKeno er Danmarks største millionchance. ,https://danskespil.dk/keno,,3844,0,2,1,0,0,0,88,18,0,
https://danskespil.dk/om/udlodningsmidlerne,200,"
    Overskud til fællesskabet
",I næsten 75 år er det danske idræts- og foreningsliv blevet finansieret via overskuddet fra Danske Spils lotterier. Bliv klogere på udlodningsmidlerne her.,https://danskespil.dk/om/udlodningsmidlerne,BreadcrumbList,9126,1,1,0,12,1,0,103,21,0,
https://danskespil.dk/regler_og_vilkaar/vilkaar/netspilsvilkaar,200,Netspilsvilkår,,https://danskespil.dk/regler_og_vilkaar/vilkaar/netspilsvilkaar,BreadcrumbList,98,0,0,0,0,0,0,2,0,0,
https://danskespil.dk/regler_og_vilkaar/vilkaar/vinderchancer,200,Vinderchancer,,https://danskespil.dk/regler_og_vilkaar/vilkaar/vinderchancer,BreadcrumbList,8218,0,0,0,0,0,0,1,0,0,
https://danskespil.dk/regler_og_vilkaar/regler/regler_index,200,,,https://danskespil.dk/regler_og_vilkaar/regler/regler_index,BreadcrumbList,240,1,0,0,0,0,0,17,0,0,
https://danskespil.dk/regler_og_vilkaar/vilkaar/kalaallisut,200,,,https://danskespil.dk/regler_og_vilkaar/vilkaar/kalaallisut,BreadcrumbList,12400,0,0,0,0,0,0,0,4,0,
https://danskespil.dk/indsigt,200,GDPR - Danske Spil,Få indsigt i din data,,,18,0,0,0,0,0,0,0,0,0,
https://danskespil.dk/regler_og_vilkaar/vilkaar/privatlivspolitik,200,Privatlivspolitik,,https://danskespil.dk/regler_og_vilkaar/vilkaar/privatlivspolitik,BreadcrumbList,24487,0,8,13,0,0,0,19,5,0,
https://danskespil.dk/velkommen/whistleblower,200,Indrapportering,,https://danskespil.dk/velkommen/whistleblower,BreadcrumbList,5370,1,0,0,0,0,0,89,19,0,
https://danskespil.dk/ https:/www.rofus.nu,200,Danske Spil - Teknisk fejl (fejl 500),,,,237,0,0,0,0,0,0,19,1,0,
https://danskespil.dk/blaa-konto/opret-konto?signupSuccessUrl=https://danskespil.dk/sport-og-casino,200,Opret Blå Konto hos Danske Spil,"Opret en Blå Konto og spil Oddset, eOddset, Tips, Dantoto, Casino, LiveCasino, Spillehjørnet, Poker og Bingo. Du skal være 18+ for at spille.",https://danskespil.dk/blaa-konto/opret-konto,,3222,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/bingo?intcmp=dli_hjul_bingo,200,Online Bingo | Spil sjove bingo spil her | Danske Spil Bingo,Spil online bingo hos Danske Spil og deltag i spillet om de mange daglige gevinster og store jackpots. Vælg et spil og antal bingoplader og spil løs i dag!,https://danskespil.dk/bingo,BreadcrumbList,5925,0,0,0,0,0,0,80,17,0,
https://danskespil.dk/poker?intcmp=dli_hjul_poker,200,"
    Spil Poker Online | Danskernes foretrukne online pokerside
",Velkommen til Danske Spil Poker. Opret en konto i dag og modtag en velkomstbonus på 55 kroner. Vi tilbyder turneringer og cashgames i alle prisklasser. ,,BreadcrumbList,7729,0,1,0,0,2,0,104,17,0,
https://danskespil.dk/casino/live?intcmp=dli_hjul_livecasino,200,"
    Live Casino med danske dealere - Stort udvalg af spil
","Spil Live Casino hos Danske Spil med danske dealere. Vi har et stort udvalg af spil, bl.a. blackjack, baccarat og roulette. Spil med her.",https://danskespil.dk/casino/live,BreadcrumbList,5334,0,10,0,0,0,0,102,20,0,
